op_index,elapsed_s,latency_us,op
802,0.003014,1.294000,get
803,0.003015,0.556000,get
804,0.003016,0.747000,get
805,0.003038,22.211000,put
806,0.003040,1.333000,get
807,0.003041,0.487000,get
808,0.003042,0.702000,get
809,0.003043,0.680000,get
810,0.003044,0.474000,get
811,0.003045,0.598000,get
812,0.003046,0.616000,get
813,0.003047,1.335000,get
814,0.003048,0.480000,get
815,0.003049,0.934000,get
816,0.003051,0.956000,get
817,0.003052,0.956000,get
818,0.003053,0.659000,get
819,0.003054,0.905000,get
820,0.003057,0.799000,get
821,0.003058,0.451000,get
822,0.003067,8.144000,put
823,0.003068,0.631000,get
824,0.003069,1.148000,get
825,0.003070,0.882000,get
826,0.003072,1.122000,get
827,0.003073,0.563000,get
828,0.003074,0.538000,get
829,0.003074,0.434000,get
830,0.003082,7.616000,put
831,0.003084,0.860000,get
832,0.003094,10.059000,put
833,0.003096,1.350000,get
834,0.003116,19.124000,put
835,0.003117,1.017000,get
836,0.003125,7.695000,put
837,0.003127,0.866000,get
838,0.003128,0.533000,get
839,0.003128,0.492000,get
840,0.003129,0.792000,get
841,0.003131,1.144000,get
842,0.003132,0.886000,get
843,0.003143,10.836000,put
844,0.003145,0.971000,get
845,0.003146,0.468000,get
846,0.003166,19.622000,put
847,0.003168,1.470000,get
848,0.003169,0.851000,get
849,0.003180,10.853000,put
850,0.003182,1.461000,get
851,0.003183,0.490000,get
852,0.003184,0.764000,get
853,0.003186,1.507000,get
854,0.003187,0.600000,get
855,0.003189,1.305000,get
856,0.003197,8.040000,put
857,0.003199,1.202000,get
858,0.003200,0.509000,get
859,0.003200,0.466000,get
860,0.003201,0.485000,get
861,0.003202,0.646000,get
862,0.003204,1.230000,get
863,0.003207,2.223000,get
864,0.003209,1.382000,get
865,0.003209,0.634000,get
866,0.003210,0.445000,get
867,0.003212,0.937000,get
868,0.003224,11.995000,put
869,0.003226,1.128000,get
870,0.003226,0.445000,get
871,0.003227,0.669000,get
872,0.003251,23.709000,put
873,0.003253,1.181000,get
874,0.003255,1.401000,get
875,0.003256,1.009000,get
876,0.003258,0.886000,get
877,0.003259,0.734000,get
878,0.003259,0.457000,get
879,0.003260,0.644000,get
880,0.003261,0.445000,get
881,0.003262,1.017000,get
882,0.003271,7.952000,put
883,0.003273,1.243000,get
884,0.003274,1.101000,get
885,0.003282,7.400000,put
886,0.003283,0.682000,get
887,0.003284,0.807000,get
888,0.003294,9.103000,put
889,0.003296,1.356000,get
890,0.003297,0.822000,get
891,0.003320,22.471000,put
892,0.003322,1.280000,get
893,0.003330,7.898000,put
894,0.003340,9.555000,put
895,0.003342,1.229000,get
896,0.003350,7.915000,put
897,0.003351,0.647000,get
898,0.003374,22.461000,put
899,0.003376,1.313000,get
900,0.003377,0.536000,get
901,0.003379,1.260000,get
902,0.003380,0.596000,get
903,0.003388,7.646000,put
904,0.003389,1.188000,get
905,0.003390,0.463000,get
906,0.003392,1.461000,get
907,0.003399,7.216000,put
908,0.003401,0.899000,get
909,0.003402,0.546000,get
910,0.003402,0.452000,get
911,0.003404,0.911000,get
912,0.003414,10.150000,put
913,0.003434,19.565000,put
914,0.003436,1.441000,get
915,0.003438,0.818000,get
916,0.003445,7.483000,put
917,0.003448,1.487000,get
918,0.003448,0.494000,get
919,0.003451,2.020000,get
920,0.003452,0.506000,get
